lead_id,email,company,source,status,geo_id,created_at,updated_at
L000213,jeffreydominguez@example.org,"Dixon, Reynolds and Sanchez",Outbound,Disqualified,GEO0276,2025-05-02T04:26:08,2025-11-04T14:33:39
L000214,arthur25@example.net,Hartman-Smith,Web,Qualified,GEO0255,2025-05-13T20:24:41,2026-02-21T04:36:25
L000215,vjohnson@example.com,Winters-Pruitt,Inbound SDR,Disqualified,GEO0766,2025-07-28T23:35:50,2025-08-16T18:57:09
L000216,williamsandrea@example.com,Pratt Inc,Web,New,GEO0406,2025-07-11T16:28:55,2025-08-07T15:40:25
L000217,victor27@example.com,Hubbard Group,Referral,Disqualified,GEO0090,2025-11-04T03:22:25,2026-02-17T10:32:35
L000218,rebeccagutierrez@example.org,"Herrera, Thompson and Tate",Web,Disqualified,GEO0383,2025-01-22T05:10:58,2025-08-27T07:17:30
L000219,alexander38@example.com,Roy-Davis,Inbound SDR,Nurture,GEO0235,2024-04-18T03:46:05,2026-02-21T07:25:15
L000220,lesliebaker@example.net,Moore-Brown,Outbound,Qualified,GEO0302,2024-03-22T13:11:58,2025-04-22T00:06:58
L000221,christopher44@example.com,Joseph-Moore,Event,Working,GEO0038,2025-06-17T15:51:35,2025-11-05T03:49:54
L000222,adamslisa@example.com,Osborn-Porter,Inbound SDR,New,GEO0378,2025-04-14T17:30:03,2025-05-19T08:23:00
L000223,mlopez@example.org,Barrera PLC,Partner,Nurture,GEO0399,2025-02-23T00:18:25,2025-12-09T10:53:57
L000224,margaretmiller@example.net,"Johnson, Carney and Schroeder",Event,Nurture,GEO0251,2025-04-29T10:58:11,2025-11-09T22:27:27
L000225,elizabethwalker@example.net,Ellis and Sons,Inbound SDR,Nurture,GEO0106,2025-02-09T02:20:55,2025-08-11T14:00:50
L000226,katie72@example.net,Hall and Sons,Partner,Disqualified,GEO0349,2026-02-10T02:39:03,2026-02-24T19:35:48
L000227,hopkinsmatthew@example.org,Beard-Simmons,Inbound SDR,Nurture,GEO0553,2024-10-13T02:29:17,2026-01-31T21:13:59
L000228,myoung@example.com,Jones-Gibson,Inbound SDR,Disqualified,GEO0323,2025-06-19T02:48:33,2025-07-04T08:45:02
L000229,laceymcdonald@example.net,"Baxter, Miles and Chandler",Event,Disqualified,GEO0165,2024-01-13T12:49:13,2025-12-01T20:36:19
L000230,sydney97@example.org,Carter Inc,Referral,Nurture,GEO0777,2024-09-25T04:41:10,2024-12-22T15:53:42
L000231,elizabeth05@example.org,Schwartz Inc,Web,Nurture,GEO0102,2025-06-19T10:05:41,2026-01-11T13:55:54
L000232,markcortez@example.com,"Carey, Stanley and Hammond",Event,Qualified,GEO0289,2024-04-06T18:27:57,2024-10-15T02:42:13
L000233,kmarquez@example.com,Ellis Inc,Referral,Nurture,GEO0249,2025-02-23T22:42:37,2025-09-13T23:11:06
L000234,joshuasantos@example.com,"Ramsey, Wood and Roberson",Outbound,Disqualified,GEO0056,2025-10-15T12:16:03,2025-12-03T19:59:54
L000235,nicholasgibson@example.com,Bradley-Gaines,Outbound,Working,GEO0231,2024-08-24T22:08:28,2025-09-11T02:18:46
L000236,suzannebraun@example.org,Todd and Sons,Web,Working,GEO0758,2026-01-08T08:21:18,2026-02-05T16:04:27
L000237,seanjackson@example.org,Smith Ltd,Inbound SDR,Disqualified,GEO0526,2025-06-24T12:43:22,2025-09-21T04:02:34
L000238,iclark@example.org,Turner-Roberts,Web,Working,GEO0310,2025-02-07T14:24:27,2025-11-28T08:08:59
L000239,smithmichael@example.com,Hill-Li,Web,Qualified,GEO0328,2024-03-15T00:42:03,2024-06-19T17:50:33
L000240,loriporter@example.net,"Bridges, Mason and Snyder",Outbound,Nurture,GEO0295,2025-08-02T22:49:51,2025-10-29T14:58:35
L000241,xthompson@example.org,Baker Group,Web,Working,GEO0285,2025-02-10T16:55:53,2026-01-11T00:33:06
L000242,feliciabaker@example.net,"Baker, Allen and Colon",Referral,Qualified,GEO0736,2025-10-17T12:02:10,2025-10-18T18:46:26
L000243,jbrowning@example.net,"Meyers, Rogers and Richardson",Outbound,Disqualified,GEO0336,2024-05-08T17:42:45,2025-07-20T01:59:16
L000244,lauren48@example.org,"Clarke, Crawford and Ray",Inbound SDR,New,GEO0077,2024-10-07T19:42:38,2026-02-01T18:58:53
L000245,micheal87@example.com,"Burgess, Hubbard and Juarez",Outbound,Nurture,GEO0465,2025-05-23T01:27:07,2025-11-30T03:24:32
L000246,stephanie30@example.org,"Mcbride, Becker and Montoya",Referral,Qualified,GEO0486,2025-05-28T01:19:13,2026-01-14T16:32:50
L000247,browndylan@example.com,"Wong, Long and Lewis",Partner,Nurture,GEO0136,2024-04-02T03:18:04,2024-04-21T17:44:35
L000248,wagneremily@example.com,"Farrell, Mckee and Houston",Event,Qualified,GEO0097,2024-07-09T04:47:23,2025-10-08T11:42:58
L000249,lnunez@example.com,Khan-Reyes,Partner,Qualified,GEO0735,2026-01-07T01:28:35,2026-02-19T05:12:36
L000250,richard60@example.org,"Johnson, Simmons and Thomas",Event,Nurture,GEO0360,2026-02-03T22:54:52,2026-02-19T21:03:40
L000251,christopher30@example.net,Rodriguez-Molina,Partner,Nurture,GEO0605,2026-01-04T15:13:17,2026-01-04T10:53:55
L000252,soconnor@example.net,"Huff, Summers and Trujillo",Outbound,New,GEO0798,2025-04-11T19:45:33,2025-10-02T14:21:46
L000253,vicki41@example.net,Barker-Martin,Event,Disqualified,GEO0467,2024-07-27T12:12:18,2025-02-12T02:23:11
L000254,emma95@example.org,Michael-Richardson,Inbound SDR,Disqualified,GEO0296,2024-01-11T05:23:55,2025-06-15T01:41:08
L000255,joseph41@example.com,"Murray, Nelson and Martinez",Referral,Disqualified,GEO0571,2025-08-27T10:05:49,2025-12-12T23:55:10
L000256,thompsoneric@example.net,Jones-Stephens,Outbound,New,GEO0438,2025-07-01T14:46:41,2026-01-31T05:47:42
L000257,eileen89@example.com,Robertson-Jones,Outbound,Disqualified,GEO0162,2025-03-31T12:49:53,2025-08-18T02:52:00
L000258,michael89@example.org,Larson-Singleton,Referral,New,GEO0680,2024-02-20T16:14:45,2024-11-17T08:59:39
L000259,khenderson@example.org,Marshall-Spencer,Inbound SDR,New,GEO0137,2024-06-18T15:40:14,2024-08-25T00:32:13
L000260,brownjessica@example.net,Pineda-Maynard,Web,Qualified,GEO0289,2025-12-11T23:34:39,2025-12-11T10:57:13
L000261,warrenalexander@example.net,Bennett Group,Partner,Qualified,GEO0015,2025-05-22T18:45:34,2025-11-01T02:39:55
L000262,eugeneberry@example.net,"Waters, Young and Anderson",Referral,Nurture,GEO0134,2025-02-08T17:18:19,2025-07-27T09:58:03
L000263,madams@example.com,"Phillips, Morris and Martin",Inbound SDR,Nurture,GEO0260,2025-01-26T19:31:56,2025-09-22T13:34:38
L000264,woodchris@example.com,Conley LLC,Partner,Disqualified,GEO0119,2025-04-26T01:13:09,2025-08-16T22:33:19
L000265,joditaylor@example.net,Pratt-Barber,Partner,New,GEO0397,2025-07-26T10:55:00,2025-07-30T00:06:49
L000266,austinclark@example.org,Brown-Taylor,Inbound SDR,Disqualified,GEO0487,2025-01-10T22:24:38,2026-02-27T06:43:22
L000267,vmathews@example.com,Hanson-Bowman,Partner,New,GEO0606,2024-10-01T16:36:13,2025-03-29T01:56:38
L000268,lvazquez@example.net,"Torres, Burton and Odonnell",Partner,Disqualified,GEO0203,2025-07-24T07:27:48,2025-10-14T18:20:20
L000269,stephen05@example.org,"Mccarty, Clarke and Harrison",Outbound,Working,GEO0054,2024-06-21T13:11:26,2025-03-13T06:28:55
L000270,mward@example.net,"Bird, Montoya and Leonard",Web,Qualified,GEO0356,2025-12-17T10:29:44,2026-02-23T18:36:14
L000271,patelkaylee@example.net,"Rodriguez, King and Cooper",Referral,New,GEO0574,2025-05-23T16:30:08,2025-12-09T04:47:07
L000272,robert52@example.net,Park PLC,Partner,Disqualified,GEO0134,2025-04-22T05:38:13,2025-05-30T08:19:35
L000273,michaelwilliams@example.net,Williams Group,Event,Disqualified,GEO0143,2025-04-05T14:24:38,2025-08-05T04:21:47
L000274,erikasmith@example.com,Huffman-Ross,Outbound,Working,GEO0665,2025-04-26T01:18:57,2025-09-18T19:53:01
L000275,karenhill@example.net,Davis Ltd,Event,Working,GEO0026,2025-10-01T21:09:49,2025-11-02T16:02:14
L000276,karengordon@example.net,Moore-Hayes,Partner,New,GEO0378,2025-08-22T17:35:49,2025-08-22T04:21:41
L000277,jennifervazquez@example.net,"Parker, Cox and Ramos",Referral,Nurture,GEO0242,2024-08-28T07:19:59,2025-06-15T14:59:48
L000278,allenisabella@example.org,Perez Ltd,Referral,New,GEO0795,2025-11-17T08:19:37,2026-01-17T15:34:31
L000279,julie44@example.net,"Johnson, Porter and Erickson",Outbound,Working,GEO0443,2025-10-05T16:22:26,2025-12-24T11:52:47
L000280,hollowaydonna@example.com,Johnson Ltd,Inbound SDR,Nurture,GEO0549,2024-01-15T04:33:17,2024-09-13T00:19:57
L000281,hernandezdaniel@example.org,Scott and Sons,Inbound SDR,Working,GEO0329,2024-10-29T09:09:17,2025-05-31T08:48:23
L000282,william86@example.net,Carter Ltd,Web,Working,GEO0227,2024-06-11T07:39:18,2026-01-06T01:22:58
L000283,psmith@example.org,Williams-Jackson,Web,Working,GEO0291,2024-09-11T20:57:50,2025-09-29T09:15:50
L000284,martinezchristina@example.net,Rogers-Foster,Referral,Disqualified,GEO0185,2025-05-17T20:27:40,2025-08-12T10:50:41
L000285,xtaylor@example.net,Burns and Sons,Event,Nurture,GEO0196,2025-08-01T17:57:52,2026-01-18T06:34:49
L000286,ihahn@example.com,"Martinez, Gonzales and Vasquez",Referral,Nurture,GEO0785,2025-10-03T02:18:38,2025-12-31T14:44:43
L000287,qhickman@example.org,Hayes PLC,Event,Disqualified,GEO0438,2026-02-11T15:54:25,2026-02-26T12:01:11
L000288,kimberlysparks@example.org,Robertson LLC,Event,Nurture,GEO0440,2026-02-27T01:54:04,2026-02-27T09:12:11
L000289,dwayne40@example.org,"Doyle, Diaz and Mcclain",Event,New,GEO0688,2026-02-16T23:17:33,2026-02-24T00:14:57
L000290,wisejessica@example.net,"Deleon, Jensen and Ramirez",Web,Working,GEO0321,2025-05-03T15:51:35,2026-01-24T14:35:19
L000291,trevor49@example.com,Wagner-Garza,Inbound SDR,New,GEO0196,2024-10-31T11:52:46,2024-11-24T11:25:35
L000292,yoliver@example.net,"Chandler, Chen and Miller",Partner,Working,GEO0761,2026-01-26T12:46:03,2026-02-25T08:34:21
L000293,jenkinselizabeth@example.com,Long-Burton,Partner,Disqualified,GEO0054,2024-07-10T12:29:49,2025-07-20T10:18:09
L000294,ryanwalker@example.net,"Miller, Daniels and Carlson",Referral,Disqualified,GEO0700,2024-06-11T18:10:19,2025-10-23T23:11:53
L000295,pgordon@example.com,Daniels-Mckenzie,Inbound SDR,New,GEO0088,2025-10-15T17:05:29,2025-11-24T15:54:23
L000296,mitchell48@example.com,Long and Sons,Referral,Nurture,GEO0451,2025-11-14T11:32:36,2025-12-12T18:19:11
L000297,cwalker@example.com,Schwartz-Blake,Outbound,Disqualified,GEO0572,2024-12-17T05:49:14,2025-08-02T09:06:57
L000298,gerald05@example.com,Gutierrez PLC,Inbound SDR,New,GEO0444,2025-12-05T03:53:57,2025-12-28T03:15:36
L000299,kendrawilson@example.com,Wilson Ltd,Web,New,GEO0147,2024-11-21T12:30:12,2025-07-05T08:58:42
L000300,tanner38@example.org,Moore Inc,Outbound,Qualified,GEO0145,2025-09-10T05:54:40,2026-02-23T05:02:11
L000301,martin40@example.org,Dougherty-Stout,Event,Nurture,GEO0619,2024-04-07T09:08:15,2025-10-03T19:38:14
L000302,bullockkathy@example.com,Moore Inc,Inbound SDR,Nurture,GEO0151,2025-10-19T14:21:34,2025-12-27T06:29:17
L000303,allison20@example.net,"Alvarez, Larsen and Brewer",Inbound SDR,Working,GEO0368,2024-01-04T15:41:49,2025-07-14T00:24:40
L000304,paulshort@example.net,Davis-Yang,Partner,New,GEO0683,2024-05-09T04:10:28,2025-04-18T03:23:35
L000305,abanks@example.org,Garrett-Boyd,Inbound SDR,Nurture,GEO0430,2025-09-30T20:56:22,2025-11-07T06:03:16
L000306,nicolenguyen@example.org,"Zhang, Oneill and Smith",Inbound SDR,New,GEO0309,2024-12-27T08:10:19,2025-07-22T18:27:13
L000307,spearsanthony@example.org,"Pruitt, Newton and Fitzgerald",Web,New,GEO0511,2025-05-06T18:52:37,2025-11-27T08:51:05
L000308,xhunt@example.net,Morris-Moore,Partner,Nurture,GEO0678,2024-06-20T11:24:50,2025-12-23T17:43:51
L000309,alvareztracy@example.net,"Roberson, Smith and Mason",Web,Disqualified,GEO0448,2024-03-16T03:06:49,2024-08-06T18:04:37
L000310,floresanna@example.org,"Smith, Sanchez and Gray",Referral,Nurture,GEO0179,2025-04-05T13:39:17,2025-06-02T02:49:05
L000311,bennettelizabeth@example.org,Burgess LLC,Referral,Working,GEO0596,2025-04-07T08:41:27,2025-10-24T00:14:33
L000312,lindasims@example.net,Hogan PLC,Web,Disqualified,GEO0533,2024-01-07T03:15:54,2024-04-18T15:06:33
L000313,joshuagarcia@example.com,Caldwell-Bell,Partner,New,GEO0221,2025-05-04T01:14:26,2025-08-18T02:14:45
L000314,andersonlisa@example.net,"Frederick, Silva and Brown",Partner,Qualified,GEO0015,2024-09-28T04:06:49,2024-11-11T07:45:09
L000315,gwatts@example.com,Romero and Sons,Inbound SDR,Disqualified,GEO0737,2026-02-04T15:49:40,2026-02-07T15:54:05
L000316,sanchezpaula@example.net,Mcgrath-Davis,Outbound,Nurture,GEO0458,2025-06-08T01:24:59,2026-02-04T03:17:34
L000317,palmersheila@example.com,Mcdonald and Sons,Inbound SDR,Disqualified,GEO0771,2025-10-14T16:04:23,2025-12-12T05:02:44
L000318,jerrymiller@example.com,Briggs-Lopez,Inbound SDR,New,GEO0335,2024-04-14T15:43:14,2025-04-20T11:32:12
L000319,melissawilson@example.net,Holland-Mcbride,Web,New,GEO0152,2026-02-15T13:09:56,2026-02-16T05:32:52
L000320,rachel91@example.net,Pierce-Rush,Inbound SDR,Disqualified,GEO0343,2025-05-28T03:26:48,2025-10-28T01:16:36
L000321,rhonda76@example.org,Martinez-Mccarthy,Inbound SDR,Working,GEO0702,2025-01-19T13:21:50,2026-01-23T00:34:44
L000322,nathanrodriguez@example.com,Johnson-Thompson,Partner,Working,GEO0613,2025-05-27T00:13:06,2025-07-25T17:26:00
L000323,shannonberry@example.org,"Adams, Reeves and Steele",Partner,New,GEO0222,2025-09-10T20:07:25,2025-12-18T12:27:21
L000324,collin29@example.net,Smith-Guerrero,Partner,New,GEO0194,2026-01-12T11:25:56,2026-01-21T08:20:21
L000325,thomashenson@example.org,Green-Flores,Partner,Working,GEO0799,2024-12-10T02:43:03,2025-10-21T01:17:09
L000326,sherryalvarez@example.org,Snyder Group,Event,Disqualified,GEO0473,2025-08-05T12:20:35,2025-11-05T03:57:15
L000327,coreycarey@example.net,"Ellis, Robertson and Pena",Outbound,Disqualified,GEO0744,2025-04-29T05:31:20,2025-09-05T11:33:53
L000328,ibarber@example.com,"Crane, Wang and Peterson",Referral,Nurture,GEO0645,2024-03-23T00:58:09,2024-10-06T23:55:18
L000329,garrisonjames@example.net,Cantu LLC,Partner,Disqualified,GEO0095,2024-12-23T18:56:55,2025-03-12T15:17:49
L000330,william36@example.com,Flores PLC,Referral,Qualified,GEO0671,2025-02-15T21:06:26,2026-02-06T15:34:20
L000331,jhenry@example.org,Osborne PLC,Outbound,Nurture,GEO0724,2024-12-28T13:00:21,2025-09-12T15:35:57
L000332,james21@example.com,Hudson-Lopez,Outbound,New,GEO0482,2025-09-21T12:13:55,2026-02-23T00:09:38
L000333,rebeccatyler@example.net,Hurley LLC,Web,Nurture,GEO0342,2025-02-03T16:08:06,2025-10-21T08:36:23
L000334,haydenmichael@example.org,"Daniel, Rogers and Pena",Inbound SDR,Disqualified,GEO0168,2025-10-30T01:25:17,2026-02-14T10:38:52
L000335,kbuchanan@example.net,Williams PLC,Referral,Qualified,GEO0087,2025-08-21T02:34:33,2025-12-24T20:07:40
L000336,grantwilliam@example.org,"Greene, Cook and Williams",Partner,Qualified,GEO0396,2025-06-27T16:32:41,2025-08-11T06:56:22
L000337,walkeramy@example.net,"Garcia, Garner and Walker",Outbound,Disqualified,GEO0534,2024-04-25T23:01:50,2025-11-28T11:32:24
L000338,hallandrew@example.com,Lee Group,Inbound SDR,Nurture,GEO0419,2024-03-03T00:21:22,2025-08-01T03:19:42
L000339,anna61@example.org,Perkins-Smith,Inbound SDR,Disqualified,GEO0354,2025-04-12T21:06:09,2025-07-15T11:07:21
L000340,kylieshaw@example.com,"Wright, Mitchell and Carter",Referral,Nurture,GEO0524,2025-05-03T16:02:57,2026-02-26T03:23:34
L000341,mjacobs@example.org,"Riley, Williams and Robinson",Event,Disqualified,GEO0327,2025-12-08T18:03:49,2025-12-24T16:37:58
L000342,scottsimon@example.net,"Blair, Wagner and Velasquez",Event,New,GEO0702,2024-04-07T03:46:49,2024-07-27T01:38:29
L000343,joseph60@example.org,Rollins-Snow,Partner,Working,GEO0292,2025-09-15T06:43:25,2025-10-25T10:35:19
L000344,brenda35@example.net,"Robbins, Moore and Thompson",Web,Nurture,GEO0733,2024-02-02T23:49:37,2024-08-27T07:54:28
L000345,stacymoody@example.org,Castaneda-Ray,Outbound,Working,GEO0153,2024-07-29T01:35:52,2024-08-08T16:11:34
L000346,cmoreno@example.com,Mack-Rodriguez,Referral,Working,GEO0652,2025-03-28T17:35:23,2025-10-20T21:44:59
L000347,jeffrey11@example.org,"Rich, Tucker and Mccormick",Outbound,Qualified,GEO0593,2024-12-03T11:18:43,2025-08-31T13:47:08
L000348,taylorcharles@example.com,Sanchez-Morris,Inbound SDR,Working,GEO0292,2024-03-01T21:24:13,2025-03-24T19:21:33
L000349,kathleen42@example.net,Simmons Ltd,Web,New,GEO0731,2024-02-10T20:55:16,2025-08-26T21:38:53
L000350,sarahmendoza@example.com,"Baker, Davis and Reid",Partner,Qualified,GEO0476,2024-04-03T11:35:42,2025-02-13T02:26:22
L000351,patrickbryan@example.org,Bradley-Adams,Web,New,GEO0718,2025-10-29T13:59:55,2026-02-28T21:12:39
L000352,melissa61@example.net,"Phillips, Sullivan and Pena",Referral,Disqualified,GEO0440,2026-02-05T03:36:29,2026-02-12T23:14:03
L000353,jonathan73@example.net,"Pineda, Allen and Smith",Outbound,Disqualified,GEO0275,2025-11-05T16:39:15,2026-01-23T15:31:28
L000354,lwilson@example.com,"Thomas, White and Anderson",Event,New,GEO0560,2025-12-10T05:22:45,2025-12-25T18:37:21
L000355,jonesluke@example.org,Martinez-Schmidt,Web,Disqualified,GEO0112,2024-06-27T07:01:26,2025-07-05T13:39:18
L000356,susanthomas@example.org,Rodriguez-Ramirez,Partner,Nurture,GEO0769,2025-12-15T15:19:52,2025-12-29T09:20:06
L000357,nmadden@example.org,Shah Group,Referral,Qualified,GEO0126,2025-06-26T12:23:06,2026-01-25T11:55:32
L000358,riverashane@example.org,Hill Ltd,Referral,Nurture,GEO0386,2024-12-21T09:21:37,2025-03-21T00:09:57
L000359,thomasscott@example.net,Chavez-Oliver,Referral,New,GEO0625,2026-01-01T09:56:35,2026-01-10T01:11:17
L000360,lambertdavid@example.com,Ramirez and Sons,Referral,Working,GEO0264,2025-03-07T16:56:15,2025-06-07T16:03:11
L000361,davidjackson@example.org,Jacobs LLC,Inbound SDR,Qualified,GEO0727,2025-07-19T06:20:14,2026-01-02T19:16:07
L000362,williamswilliam@example.com,Mueller PLC,Referral,Qualified,GEO0398,2024-04-18T14:53:04,2025-08-03T17:19:23
L000363,ajacobs@example.com,Phillips-Jenkins,Event,Qualified,GEO0056,2025-06-17T17:24:41,2025-09-15T17:20:30
L000364,jenniferarellano@example.org,Kelly and Sons,Referral,Working,GEO0726,2024-10-04T03:50:07,2025-12-02T08:28:34
L000365,gilmorecrystal@example.com,Shannon Ltd,Web,Qualified,GEO0644,2025-08-29T01:21:12,2026-03-01T13:55:01
L000366,alexander55@example.org,Mccall-Mejia,Event,Qualified,GEO0280,2026-01-26T22:12:58,2026-02-10T18:34:37
L000367,ymcdonald@example.org,"Jones, Martinez and Farmer",Partner,Disqualified,GEO0472,2026-01-25T23:02:39,2026-01-25T14:22:03
L000368,rchapman@example.net,Miller-Rich,Inbound SDR,Working,GEO0305,2024-11-02T07:06:23,2025-11-17T18:54:36
L000369,cking@example.net,"Larsen, Lopez and Kennedy",Inbound SDR,Disqualified,GEO0451,2025-09-30T16:50:30,2025-10-01T08:25:08
L000370,jessica20@example.com,Kennedy-Adams,Event,New,GEO0249,2025-06-30T19:15:13,2026-01-12T12:32:32
L000371,rhill@example.org,"Phelps, Miller and Stewart",Web,Working,GEO0489,2026-02-02T03:42:06,2026-02-25T23:26:47
L000372,leerobert@example.net,Tucker LLC,Event,Qualified,GEO0322,2024-01-08T02:24:55,2025-02-07T16:50:05
L000373,maddensuzanne@example.com,Perez-Sparks,Event,Working,GEO0740,2025-11-10T23:46:31,2026-02-04T13:59:15
L000374,davidweaver@example.com,Bailey Group,Partner,New,GEO0565,2024-03-14T14:50:37,2024-09-04T23:59:07
L000375,swalker@example.net,Stewart-Lee,Web,Working,GEO0081,2025-05-30T22:26:02,2026-02-14T17:29:19
L000376,mendozaanna@example.net,Mcpherson Group,Event,Working,GEO0269,2025-01-03T02:33:46,2025-08-21T17:27:13
L000377,steven56@example.org,"House, Rivera and Daniel",Partner,Nurture,GEO0504,2025-06-15T09:48:29,2026-02-06T22:08:48
L000378,joshua15@example.com,"Patterson, Bates and Campos",Outbound,Qualified,GEO0139,2025-11-26T18:22:54,2025-12-01T06:20:59
L000379,jerrytaylor@example.net,Brown Group,Partner,Disqualified,GEO0234,2024-12-19T19:02:41,2025-06-09T06:12:10
L000380,jkaiser@example.org,"Nguyen, Hall and Ramirez",Outbound,Nurture,GEO0634,2024-11-22T11:38:30,2025-10-28T09:48:34
L000381,edwardwalker@example.net,Page Group,Outbound,Disqualified,GEO0044,2025-11-14T12:38:28,2025-11-19T09:11:11
L000382,qsteele@example.com,Martin PLC,Event,Working,GEO0576,2024-02-10T08:50:21,2025-12-19T16:39:03
L000383,kwilliams@example.net,Melton PLC,Inbound SDR,Working,GEO0163,2024-06-24T15:49:02,2024-11-04T08:01:09
L000384,troy85@example.net,"Mccarty, Sanchez and Green",Partner,New,GEO0559,2024-09-22T15:36:34,2026-01-30T16:20:37
L000385,jillianwilliams@example.org,"Scott, Smith and Campbell",Inbound SDR,Disqualified,GEO0302,2024-06-04T23:58:43,2025-07-08T17:56:27
L000386,gonzalesbrittany@example.net,Burns LLC,Event,New,GEO0330,2025-05-20T18:05:56,2025-12-26T18:25:35
L000387,lisa94@example.net,"Flores, Watson and Sutton",Web,New,GEO0367,2025-12-15T11:41:41,2026-02-26T17:35:20
L000388,pmartinez@example.com,"Smith, Cabrera and Peters",Web,New,GEO0064,2024-04-12T20:06:34,2025-01-14T21:09:23
L000389,sperez@example.net,James Ltd,Outbound,Working,GEO0251,2025-10-06T08:01:20,2025-10-24T15:39:21
L000390,ashley46@example.com,Burnett Inc,Referral,Disqualified,GEO0387,2025-06-14T02:39:06,2026-02-11T11:37:22
L000391,michelle24@example.net,"Rivera, Love and Nguyen",Event,New,GEO0413,2024-05-31T12:09:52,2024-07-22T19:31:53
L000392,robert39@example.net,"Richards, Parks and Robinson",Web,Disqualified,GEO0639,2024-12-17T14:53:30,2025-07-14T13:19:58
L000393,abuckley@example.com,Ortiz-Brown,Web,New,GEO0357,2025-12-06T14:08:01,2026-01-01T05:45:48
L000394,erin26@example.net,Decker and Sons,Partner,Nurture,GEO0667,2024-06-05T22:23:51,2025-09-05T04:45:34
